Country,Name,DESIG,GIS_AREA,GOV_TYPE,MANG_AUTH_SUB_LOC,Total Valid Pixel Count,Count_10,Percentage_10,Area_10_ha,Area_10_km2,Count_20,Percentage_20,Area_20_ha,Area_20_km2,Count_30,Percentage_30,Area_30_ha,Area_30_km2,Count_40,Percentage_40,Area_40_ha,Area_40_km2,Count_50,Percentage_50,Area_50_ha,Area_50_km2,Count_60,Percentage_60,Area_60_ha,Area_60_km2,Count_70,Percentage_70,Area_70_ha,Area_70_km2,Count_80,Percentage_80,Area_80_ha,Area_80_km2,Count_90,Percentage_90,Area_90_ha,Area_90_km2,Count_95,Percentage_95,Area_95_ha,Area_95_km2,Count_100,Percentage_100,Area_100_ha,Area_100_km2,Total_Percentage
Mexico,Área de Conservación de la Ribera de Cajonos de la Comunidad de San Agustín,Área Destinada Voluntariamente a la Conservación,17.726165664722,Individual landowners,,216362,216362,100.0,2163.62,21.6362,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Área de Conservación de la Ribera de Cajonos del Ejido Nuevo Málzaga,Área Destinada Voluntariamente a la Conservación,6.91710175315511,Individual landowners,,84411,83343,98.73476205707787,833.43,8.3343,0,0.0,0.0,0.0,1068,1.265237942922131,10.68,0.1068,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Área de Conservación de la Ribera de Cajonos del Ejido Plan de San Luis,Área Destinada Voluntariamente a la Conservación,9.96394780702511,Individual landowners,,121562,116900,96.16491995853967,1169.0,11.69,24,0.019743011796449546,0.24,0.0024,4635,3.812869153189319,46.35,0.4635,1,0.0008226254915187312,0.01,0.0001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0.0016452509830374624,0.02,0.0002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,99.99999999999999
Mexico,Área de Conservación de la Ribera de Cajonos del Ejido Plan Mata de Caña,Área Destinada Voluntariamente a la Conservación,20.3983609494595,Individual landowners,,221083,212415,96.07930053418852,2124.15,21.2415,7,0.0031662316867420836,0.07,0.0007,8661,3.9175332341247406,86.61,0.8661,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.00000000000001
Mexico,Área de Conservación Ecológica Comunitaria Campo Verde,Área Destinada Voluntariamente a la Conservación,8.77250266332802,Individual landowners,,106993,103575,96.80539848401297,1035.75,10.3575,1512,1.4131765629527167,15.12,0.1512,1807,1.6888955352219304,18.07,0.1807,48,0.04486274803024497,0.48,0.0048,43,0.040189545110427785,0.43,0.0043,8,0.007477124671707494,0.08,0.0008,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,99.99999999999999
Mexico,Área de Conservación Los Ojos 1 Fracciones A y B,Área Destinada Voluntariamente a la Conservación,117.487816755119,Individual landowners,,1596340,564362,35.353496122379944,5643.62,56.4362,959572,60.1107533482842,9595.72,95.9572,46492,2.9124121427766014,464.92,4.6492,1964,0.1230314344062042,19.64,0.1964,3511,0.21994061415487928,35.11,0.3511,20434,1.2800531215154667,204.34,2.0434,0,0.0,0.0,0.0,5,0.0003132164827041858,0.05,0.0005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Área de Conservación Los Ojos 2 Fracciones C y D,Área Destinada Voluntariamente a la Conservación,97.3568288758014,Individual landowners,,1324143,47102,3.557168674380335,471.02,4.7102,988834,74.67728183436381,9888.34,98.8834,274036,20.69534785895481,2740.36,27.4036,6,0.0004531232653874997,0.06,0.0006,2124,0.1604056359471749,21.24,0.2124,12041,0.9093428730884806,120.41,1.2041,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,"Área de Conservación Los Ojos 3 Fracciones E, F, G, H, I",Área Destinada Voluntariamente a la Conservación,139.968505243954,Individual landowners,,1903431,261514,13.739084842056265,2615.14,26.1514,682282,35.84485069330068,6822.82,68.2282,938833,49.323195850020305,9388.33,93.8833,3196,0.16790732104289569,31.96,0.3196,5188,0.27256044479679065,51.88,0.5188,12325,0.647514934872869,123.25,1.2325,0,0.0,0.0,0.0,93,0.004885913910196903,0.93,0.0093,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Área de Conservación San Antonio del Barrio,Área Destinada Voluntariamente a la Conservación,12.1094668560256,Individual landowners,,147807,147804,99.99797032616858,1478.04,14.7804,0,0.0,0.0,0.0,3,0.0020296738314152913,0.03,0.0003,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Área de Conservación San Pedro Tlatepusco,Área Destinada Voluntariamente a la Conservación,50.7275077187514,Individual landowners,,618999,618231,99.8759287171708,6182.31,61.8231,5,0.0008077557475860219,0.05,0.0005,763,0.12326352708162695,7.63,0.0763,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.00000000000001
Mexico,Área de Conservación Santiago Tlatepusco,Área Destinada Voluntariamente a la Conservación,20.2653424313348,Individual landowners,,247372,246040,99.46153970538299,2460.4,24.604,4,0.001616997881732775,0.04,0.0004,1327,0.5364390472648481,13.27,0.1327,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.00040424947043319373,0.01,0.0001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Área de Conservación y Protección San Jacobo,Área Destinada Voluntariamente a la Conservación,9.89887898352732,Individual landowners,,120711,120627,99.93041230708056,1206.27,12.0627,0,0.0,0.0,0.0,67,0.055504469352420246,0.67,0.0067,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,17,0.014083223567032004,0.17,0.0017,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Área de Protección del Águila Real de la Serranía de Juan Grande,Área Destinada Voluntariamente a la Conservación,25.9831553503723,Individual landowners,,325501,2387,0.7333310803960663,23.87,0.2387,309713,95.14963087671006,3097.13,30.9713,9989,3.0688077763201957,99.89,0.9989,52,0.015975373347547322,0.52,0.0052,5,0.0015360935911103194,0.05,0.0005,3339,1.0258033001434712,33.39,0.3339,0,0.0,0.0,0.0,16,0.004915499491553022,0.16,0.0016,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.00000000000001
Mexico,Arivechi Cerro Las Conchas,Zona Sujeta a Conservación Ecológica,682.560981107,Sub-national ministry or agency,,9057546,3079688,34.00135091778723,30796.88,307.9688,5177246,57.15947785415608,51772.46,517.7246,737988,8.147769826396686,7379.88,73.7988,35904,0.3963987596640415,359.04,3.5904,9480,0.10466411100755106,94.8,0.948,17044,0.18817458945281645,170.44,1.7044,0,0.0,0.0,0.0,196,0.002163941535599157,1.96,0.0196,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,99.99999999999999
Mexico,Arroyo Grande,Parque Urbano,0.0199853889853,Sub-national ministry or agency,,242,107,44.214876033057855,1.07,0.0107,0,0.0,0.0,0.0,135,55.78512396694215,1.35,0.0135,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Arroyo Moreno,Reserva Ecológica,2.50640378752,Sub-national ministry or agency,,30827,1605,5.206474843481364,16.05,0.1605,0,0.0,0.0,0.0,545,1.7679307100918025,5.45,0.0545,58,0.18814675446848542,0.58,0.0058,340,1.1029292503325008,3.4,0.034,4,0.01297563823920589,0.04,0.0004,0,0.0,0.0,0.0,0,0.0,0.0,0.0,301,0.9764167775002432,3.01,0.0301,27974,90.7451260258864,279.74,2.7974,0,0.0,0.0,0.0,100.0
Mexico,Aztlán,Parque Urbano,0.010475509285,Sub-national ministry or agency,,127,127,100.0,1.27,0.0127,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,"Zona marina Bahía de los Ángeles, canales de Ballenas y de Salsipuedes",Reserva de la Biósfera,3901.00919391564,Federal or national ministry or agency,,51962246,5694,0.010957955897441385,56.94,0.5694,35979,0.06924065599473894,359.79,3.5979,844,0.0016242561955462816,8.44,0.0844,2,3.848948330678393e-06,0.02,0.0002,834,0.00160501145389289,8.34,0.0834,218584,0.4206592609565029,2185.84,21.8584,0,0.0,0.0,0.0,51698091,99.49164052685482,516980.91,5169.8091,673,0.0012951711132732791,6.73,0.0673,1545,0.0029733125854490582,15.45,0.1545,0,0.0,0.0,0.0,100.0
Mexico,Baja California,Parque Urbano,0.00996396865023,Sub-national ministry or agency,,124,0,0.0,0.0,0.0,0,0.0,0.0,0.0,124,100.0,1.24,0.0124,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Balam-Kin,Zona Sujeta a Conservación Ecológica,976.886949801,Sub-national ministry or agency,,9597228,9359757,97.52562927545328,93597.57,935.9757,11652,0.12141005715400321,116.52,1.1652,225819,2.3529606673927095,2258.19,22.5819,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Baño de San Ignacio,Zona Sujeta a Conservación Ecológica,42.5633894461,Sub-national ministry or agency,,545125,213153,39.10167392799816,2131.53,21.3153,161689,29.660903462508596,1616.89,16.1689,45156,8.283604677826187,451.56,4.5156,122276,22.430818619582666,1222.76,12.2276,272,0.04989681265764733,2.72,0.0272,2249,0.4125659252465031,22.49,0.2249,0,0.0,0.0,0.0,330,0.06053657418023389,3.3,0.033,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Barranca de Tecamachalco,Zona Sujeta a Conservación Ecológica,0.149828795824,Sub-national ministry or agency,,1846,1474,79.84832069339112,14.74,0.1474,0,0.0,0.0,0.0,10,0.5417118093174431,0.1,0.001,0,0.0,0.0,0.0,141,7.638136511375948,1.41,0.0141,17,0.9209100758396532,0.17,0.0017,0,0.0,0.0,0.0,204,11.05092091007584,2.04,0.0204,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Barranca del Río Santiago,Área Municipal de Protección Hidrológica,178.004939634,Sub-national ministry or agency,,2213868,640923,28.95037102483075,6409.23,64.0923,897089,40.521340929088815,8970.89,89.7089,616035,27.82618475898292,6160.35,61.6035,24653,1.1135713601714285,246.53,2.4653,18073,0.8163540012322325,180.73,1.8073,4618,0.20859418899410445,46.18,0.4618,0,0.0,0.0,0.0,12477,0.563583736699749,124.77,1.2477,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,99.99999999999999
Mexico,Barranca México 68,Zona Sujeta a Conservación Ecológica,0.0392412806635,Sub-national ministry or agency,,483,450,93.16770186335404,4.5,0.045,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,33,6.832298136645963,0.33,0.0033,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,"Barranca Río La Pastora, R. La Loma y R. San Joaquín",ANP sujeta a Conservacion Ambiental,1.29595532617,Sub-national ministry or agency,,15953,13977,87.61361499404501,139.77,1.3977,130,0.8148937503917758,1.3,0.013,4,0.025073653858208485,0.04,0.0004,0,0.0,0.0,0.0,1702,10.668839716667712,17.02,0.1702,137,0.8587726446436408,1.37,0.0137,0,0.0,0.0,0.0,3,0.018805240393656365,0.03,0.0003,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,"Barrancas Huizachal, Arroyo Santa Cruz y A. Plan de Zanja",ANP sujeta a Conservacion Ambiental,0.691738209874,Sub-national ministry or agency,,8516,6728,79.00422733677783,67.28,0.6728,462,5.425082198215125,4.62,0.0462,53,0.6223579145138562,0.53,0.0053,1,0.011742602160638799,0.01,0.0001,1262,14.819163926726162,12.62,0.1262,10,0.11742602160638797,0.1,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Bioparque Xla'kaj,Zona de Preservación Ecológica de los Centros de Población,0.258154889948,Sub-national ministry or agency,,3215,3098,96.36080870917574,30.98,0.3098,0,0.0,0.0,0.0,85,2.6438569206842923,0.85,0.0085,0,0.0,0.0,0.0,32,0.9953343701399688,0.32,0.0032,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Boquerón de Tonalá,Área de Protección de Flora y Fauna,39.2704022606531,Federal or national ministry or agency,,480019,86433,18.006162256077364,864.33,8.6433,372553,77.61213618627596,3725.53,37.2553,20525,4.275872413383637,205.25,2.0525,36,0.007499703136750836,0.36,0.0036,154,0.03208206341832303,1.54,0.0154,316,0.0658307275337018,3.16,0.0316,0,0.0,0.0,0.0,2,0.0004166501742639354,0.02,0.0002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,99.99999999999999
Mexico,Bosque Cuauhtemoc,Parque Urbano,0.221366949272,Sub-national ministry or agency,,2739,2168,79.15297553851771,21.68,0.2168,559,20.40890836071559,5.59,0.0559,0,0.0,0.0,0.0,0,0.0,0.0,0.0,12,0.43811610076670315,0.12,0.0012,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Bosque de Tlalpan,Zona Preserv Ecol de los Centros de Poblacion,2.53302148418,Sub-national ministry or agency,,31230,29698,95.094460454691,296.98,2.9698,324,1.037463976945245,3.24,0.0324,4,0.012808197246237591,0.04,0.0004,0,0.0,0.0,0.0,1170,3.7463976945244957,11.7,0.117,34,0.10886967659301952,0.34,0.0034,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.00000000000001
Mexico,Bosque El Hiloche,Parque Estatal,1.0047507835,Sub-national ministry or agency,,12427,10635,85.57978594994769,106.35,1.0635,369,2.9693409511547437,3.69,0.0369,152,1.2231431560312223,1.52,0.0152,0,0.0,0.0,0.0,1264,10.171400981733322,12.64,0.1264,7,0.05632896113301682,0.07,0.0007,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Bosques de las Lomas,Zona Sujeta a Conservación Ecológica,0.313618825701,Sub-national ministry or agency,,3849,3449,89.60769030917122,34.49,0.3449,50,1.2990387113535984,0.5,0.005,1,0.02598077422707197,0.01,0.0001,0,0.0,0.0,0.0,338,8.781501688750325,3.38,0.0338,11,0.28578851649779163,0.11,0.0011,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Cacalotepec fracción primera y fracción segunda,Área Destinada Voluntariamente a la Conservación,0.206065009024677,Individual landowners,,2554,2485,97.29835552075177,24.85,0.2485,0,0.0,0.0,0.0,69,2.701644479248238,0.69,0.0069,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.00000000000001
Mexico,Cafetal Las Flores,Área Destinada Voluntariamente a la Conservación,0.104290459993876,Individual landowners,,1268,1268,100.0,12.68,0.1268,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Cafetal San Juanito (Pluma Hidalgo),Área Destinada Voluntariamente a la Conservación,0.213230927541249,Individual landowners,,2574,2574,100.0,25.74,0.2574,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Cafetal Soconusco,Área Destinada Voluntariamente a la Conservación,0.641317545901637,Individual landowners,,7743,7742,99.98708510913083,77.42,0.7742,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.012914890869172154,0.01,0.0001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,California,Parque Urbano,0.00476359661015,Sub-national ministry or agency,,60,0,0.0,0.0,0.0,0,0.0,0.0,0.0,60,100.0,0.6,0.006,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Cañón de Fernández,Parque Estatal,171.043636302,Sub-national ministry or agency,,2198321,87375,3.9746242700679293,873.75,8.7375,2028205,92.2615487001216,20282.05,202.8205,8605,0.3914350997875197,86.05,0.8605,50729,2.3076247736340596,507.29,5.0729,3018,0.13728659281333344,30.18,0.3018,11436,0.5202152006008222,114.36,1.1436,0,0.0,0.0,0.0,8953,0.40726536297474303,89.53,0.8953,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Cañón del Usumacinta,Área de Protección de Flora y Fauna,457.773441974886,Federal or national ministry or agency,,5584535,4476753,80.16339766874054,44767.53,447.6753,4077,0.07300518306358542,40.77,0.4077,1067536,19.115933555792918,10675.36,106.7536,288,0.005157099024359235,2.88,0.0288,12237,0.21912298875376374,122.37,1.2237,86,0.001539967069773938,0.86,0.0086,0,0.0,0.0,0.0,22859,0.4093268284646797,228.59,2.2859,699,0.012516709090371893,6.99,0.0699,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Cañón Pino del Campo,Zona Sujeta a Conservación Ecológica,25.66906052,Sub-national ministry or agency,,325273,284595,87.49419718205938,2845.95,28.4595,40619,12.487664208218941,406.19,4.0619,9,0.0027669065677138898,0.09,0.0009,26,0.007993285640062348,0.26,0.0026,0,0.0,0.0,0.0,24,0.007378417513903706,0.24,0.0024,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Carmen Yaxchuch,Parque Urbano,0.0136864061335,Sub-national ministry or agency,,168,152,90.47619047619048,1.52,0.0152,0,0.0,0.0,0.0,16,9.523809523809524,0.16,0.0016,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Cascada Vado Hondo y Gruta Cosalá,Zona de Preservación Ecológica de los Centros de Población,38.5990204384,Sub-national ministry or agency,,492734,458701,93.09302788116915,4587.01,45.8701,23602,4.790008402099307,236.02,2.3602,10219,2.073938473902755,102.19,1.0219,162,0.03287777989747004,1.62,0.0162,50,0.010147462931317913,0.5,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,99.99999999999999
Mexico,Cascada de Cuatenahuatl,Zona de Preservación Ecológica,0.100747029054,Sub-national ministry or agency,,1261,1259,99.84139571768438,12.59,0.1259,0,0.0,0.0,0.0,2,0.1586042823156225,0.02,0.0002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Cascadas de Reforma,Reserva Ecológica,56.1878850559,Sub-national ministry or agency,,685544,409650,59.75546427362796,4096.5,40.965,1,0.0001458695576068057,0.01,0.0001,205674,30.00157539122215,2056.74,20.5674,1976,0.28823824583104807,19.76,0.1976,110,0.016045651336748627,1.1,0.011,9,0.0013128260184612512,0.09,0.0009,0,0.0,0.0,0.0,51812,7.557793518723817,518.12,5.1812,16312,2.3794242236822147,163.12,1.6312,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.00000000000001
Mexico,Centro Ceremonial Mazahua,Parque Estatal,0.192056511787,Sub-national ministry or agency,,2370,2100,88.60759493670885,21.0,0.21,1,0.04219409282700422,0.01,0.0001,255,10.759493670886076,2.55,0.0255,0,0.0,0.0,0.0,0,0.0,0.0,0.0,14,0.5907172995780591,0.14,0.0014,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,99.99999999999999
Mexico,Centro de Interpretación de la Naturaleza,Zona de Amortiguamiento de la Reserva Ecológica,15.2701819094,Sub-national ministry or agency,,183163,17599,9.60838160545525,175.99,1.7599,0,0.0,0.0,0.0,79959,43.654559053957406,799.59,7.9959,161,0.08789984876858319,1.61,0.0161,812,0.44332097639807166,8.12,0.0812,0,0.0,0.0,0.0,0,0.0,0.0,0.0,42605,23.26070221605892,426.05,4.2605,42027,22.94513629936177,420.27,4.2027,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Cerrito de la Independencia,Parque Urbano,0.0280210849427,Sub-national ministry or agency,,349,94,26.93409742120344,0.94,0.0094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,255,73.06590257879655,2.55,0.0255,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Cerro Azul,Área Destinada Voluntariamente a la Conservación,0.10782330647613,Individual landowners,,1301,1301,100.0,13.01,0.1301,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Cerro Chango,Área Destinada Voluntariamente a la Conservación,4.79753315455773,Individual landowners,,58523,57727,98.63985099875264,577.27,5.7727,0,0.0,0.0,0.0,740,1.2644601267877587,7.4,0.074,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,56,0.09568887445961417,0.56,0.0056,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Cerro de Arandas,Área de Uso Sostenible,48.3684162927,Sub-national ministry or agency,,601007,34146,5.681464608565292,341.46,3.4146,108496,18.052368774406954,1084.96,10.8496,81081,13.490857843585848,810.81,8.1081,353967,58.89565346160693,3539.67,35.3967,14601,2.429422619037715,146.01,1.4601,3727,0.6201258887167703,37.27,0.3727,0,0.0,0.0,0.0,4989,0.8301068040804849,49.89,0.4989,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Cerro de la Máscara,Zona de Preservación Ecológica de los Centros de Población,0.0321601318126,Sub-national ministry or agency,,415,403,97.10843373493975,4.03,0.0403,12,2.891566265060241,0.12,0.0012,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,99.99999999999999
Mexico,Cerro de las Culebras,Reserva Ecológica,0.354200050871,Sub-national ministry or agency,,4365,3986,91.31729667812142,39.86,0.3986,0,0.0,0.0,0.0,77,1.7640320733104238,0.77,0.0077,0,0.0,0.0,0.0,302,6.918671248568156,3.02,0.0302,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Cerro de los Amoles,Área de Uso Sostenible,70.1913276425,Sub-national ministry or agency,,868531,514859,59.27928882216064,5148.59,51.4859,274671,31.624777929630604,2746.71,27.4671,61140,7.039472396494771,611.4,6.114,17405,2.0039584079324744,174.05,1.7405,125,0.014392117264668734,1.25,0.0125,329,0.03788005264060811,3.29,0.0329,0,0.0,0.0,0.0,2,0.00023027387623469973,0.02,0.0002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Cerro del Cubilete,Área de Restauración Ecológica,36.251484346,Sub-national ministry or agency,,280371,87599,31.243958897318198,875.99,8.7599,141040,50.30477474489159,1410.4,14.104,48936,17.45401628556448,489.36,4.8936,680,0.2425357829447411,6.8,0.068,1846,0.6584133166411648,18.46,0.1846,270,0.09630097263982366,2.7,0.027,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,99.99999999999999
Mexico,Cerro del Estribo Grande,Zona Sujeta a Conservación Ecológica,2.75932368663,Sub-national ministry or agency,,34028,28211,82.90525449629716,282.11,2.8211,0,0.0,0.0,0.0,4127,12.128247325731751,41.27,0.4127,1652,4.854825437874691,16.52,0.1652,37,0.10873398377806512,0.37,0.0037,1,0.0029387563183260845,0.01,0.0001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
